Row_Id,Location,Date,Time,Fee,Instructor,Latitude,Longitude
596,"CHI Saint Joseph Jessamine  1250 Keene Rd, Nicholasville, KY, 40356",05/14/2019,2:00 PM - 3:30 PM,$0.00,Dan Andrews,37.90012,-84.57758
597,"Stormont Vail Health   1500 SW 10th Ave, Topeka, KS, 66604",05/18/2019,9:00 AM - 11:00 AM,$0.00,Teresa Taylor,39.05296996,-95.69630999
598,"Stormont Vail Health   1500 SW 10th Ave, Topeka, KS, 66604",06/19/2019,6:00 PM - 8:00 PM,$0.00,Teresa Taylor,39.05296996,-95.69630999
599,"Stormont Vail Health   1500 SW 10th Ave, Topeka, KS, 66604",08/22/2019,6:00 PM - 8:00 PM,$0.00,Teresa Taylor,39.05296996,-95.69630999
600,"Stormont Vail Health   1500 SW 10th Ave, Topeka, KS, 66604",07/21/2019,2:00 PM - 4:00 PM,$0.00,Teresa Taylor,39.05296996,-95.69630999
601,"Stormont Vail Health   1500 SW 10th Ave, Topeka, KS, 66604",10/22/2019,6:00 PM - 8:00 PM,$0.00,Teresa Taylor,39.05296996,-95.69630999
602,"Stormont Vail Health   1500 SW 10th Ave, Topeka, KS, 66604",11/17/2019,2:00 PM - 4:00 PM,$0.00,Teresa Taylor,39.05296996,-95.69630999
603,"Stormont Vail Health   1500 SW 10th Ave, Topeka, KS, 66604",12/11/19,6:00 PM - 8:00 PM,$0.00,Teresa Taylor,39.05296996,-95.69630999
604,"Stormont Vail Health   1500 SW 10th Ave, Topeka, KS, 66604",09/21/2019,9:00 AM - 11:00 AM,$0.00,Teresa Taylor,39.05296996,-95.69630999
605,"UK Hospital Pavillion A Tower 200 7th Floor Conference Room A07.275  800 Rose Street, Lexington, KY, 40536",05/15/2019,2:00 PM - 3:00 PM,$0.00,Amanda M. Rist,38.03286362,-84.50671775
606,"Lexington-Fayette Urban County Government  200 E. Main St. , Lexington, KY, 40507",05/23/2019,11:00 AM - 2:00 PM,$0.00,Amanda M. Rist,38.04490484,-84.49549238
607,"University of Louisville Hospital - Ambulatory Care Building  550 S. Jackson Street, Louisville, KY, 40202",05/13/2019,6:00 PM - 7:30 PM,$0.00,Jason Smith,38.24824645,-85.74510419
608,"Good Samaritan Hospital   520 South 7th Street , Vincennes , IN, 47591",05/30/2019,6:00 PM - 7:30 PM,$0.00,Miranda  N. Newberry ,38.67299001,-87.53405994
609,"Good Samaritan Hospital   520 South 7th Street , Vincennes , IN, 47591",07/29/2019,6:00 PM - 7:30 PM,$0.00,Miranda  N. Newberry ,38.67299001,-87.53405994
610,"Good Samaritan Hospital   520 South 7th Street , Vincennes , IN, 47591",10/21/2019,6:00 PM - 7:30 PM,$0.00,Miranda  N. Newberry ,38.67299001,-87.53405994
611,"Franciscan Health Education Center  421 North Emerson Ave, Greenwood, IN, 46143",05/06/19,5:30 PM - 6:30 PM,$0.00,Christine M. Claborn,39.62419402,-86.08266782
612,"Franciscan Health Education Center  421 North Emerson Ave, Greenwood, IN, 46143",08/15/2019,5:30 PM - 6:30 PM,$0.00,Christine M. Claborn,39.62419402,-86.08266782
613,"Franciscan Health Education Center  421 North Emerson Ave, Greenwood, IN, 46143",11/04/19,5:30 PM - 6:30 PM,$0.00,Christine M. Claborn,39.62419402,-86.08266782
614,"Sidney & Lois Eskenazi Hospital  720 Eskenazi Ave, Indianapolis, IN, 46202",06/25/2019,6:30 PM - 7:30 PM,$0.00,Meg D. Morris,39.77757113,-86.18294119
615,"Byrd Fire Department  235 County Highway 13, Detroit, AL, 35552",05/13/2019,6:00 PM - 7:00 PM,$0.00,Marion L. Waldrop,34.11976536,-88.07102259
616,"Hamilton Police Department  422 2nd Street, Hamilton, AL, 35570",05/21/2019,2:00 PM - 3:00 PM,$0.00,Marion L. Waldrop,34.1424626,-87.9953499
617,"Education Building/Child Development Center  Alaska Native Tribal Health Consortium, 4115 Ambassador Drive, , Anchorage, AK, 99502",05/11/19,10:00 AM - 11:00 AM,$0.00,Tamsin M. Kurth,61.18379561,-149.8045253
618,"Education Building/Child Development Center  Alaska Native Tribal Health Consortium, 4115 Ambassador Drive, , Anchorage, AK, 99502",08/19/2019,5:30 PM - 7:30 PM,$0.00,Tamsin M. Kurth,61.18379561,-149.8045253
619,"Education Building/Child Development Center  Alaska Native Tribal Health Consortium, 4115 Ambassador Drive, , Anchorage, AK, 99502",05/20/2019,5:30 PM - 7:30 PM,$0.00,Tamsin M. Kurth,61.18379561,-149.8045253
620,"Education Building/Child Development Center  Alaska Native Tribal Health Consortium, 4115 Ambassador Drive, , Anchorage, AK, 99502",06/17/2019,5:30 PM - 7:30 PM,$0.00,Tamsin M. Kurth,61.18379561,-149.8045253
621,"Education Building/Child Development Center  Alaska Native Tribal Health Consortium, 4115 Ambassador Drive, , Anchorage, AK, 99502",07/15/2019,5:30 PM - 7:30 PM,$0.00,Tamsin M. Kurth,61.18379561,-149.8045253
622,"Education Building/Child Development Center  Alaska Native Tribal Health Consortium, 4115 Ambassador Drive, , Anchorage, AK, 99502",09/16/2019,5:30 PM - 7:30 PM,$0.00,Tamsin M. Kurth,61.18379561,-149.8045253
623,"Education Building/Child Development Center  Alaska Native Tribal Health Consortium, 4115 Ambassador Drive, , Anchorage, AK, 99502",10/21/2019,5:30 PM - 7:30 PM,$0.00,Tamsin M. Kurth,61.18379561,-149.8045253
624,"Education Building/Child Development Center  Alaska Native Tribal Health Consortium, 4115 Ambassador Drive, , Anchorage, AK, 99502",11/18/2019,5:30 PM - 7:30 PM,$0.00,Tamsin M. Kurth,61.18379561,-149.8045253
625,"PAMC West Auditorium  3200 Providence Drive , Anchorage, AK, 99508",05/23/2019,4:00 PM - 6:00 PM,$0.00,Krista Ralls,61.18976652,-149.819093
626,"Providence Medical Center- West Auditorium  3200 Providence Drive, Anchorage, AK, 99508",05/11/19,10:00 AM - 12:00 PM,$0.00,Krista Ralls,61.18856997,-149.81882
627,"Providence Medical Center- West Auditorium  3200 Providence Drive, Anchorage, AK, 99508",07/13/2019,10:00 AM - 12:00 PM,$0.00,Krista Ralls,61.18856997,-149.81882
628,"Providence Medical Center- East Auditorium  3200 Providence Drive, Anchorage, AK, 99508",08/10/19,10:00 AM - 12:00 PM,$0.00,Krista Ralls,61.18856997,-149.81882
629,"Providence Medical Center- West Auditorium  3200 Providence Drive, Anchorage, AK, 99508",06/08/19,10:00 AM - 12:00 PM,$0.00,Krista Ralls,61.18856997,-149.81882
630,"Bentonville High School   500 Tiger Blvd, Bentonville, AR, 72712",08/07/19,8:00 AM - 10:00 AM,$0.00,Velvet D. Shoults,36.38612052,-94.21475366
631,"Arkansas Children's Northwest, Garden Level Conference Room  2601 Gene George Blvd, SPRINGDALE, AR, 72762",05/04/19,9:00 AM - 11:00 AM,$0.00,Marcene McVay Gillam,36.16255,-94.19013
632,"Doctors Medical Center, Conference Center Room 3  1441 Florida Avenue, Modesto, CA, 95350",06/27/2019,6:30 PM - 8:00 PM,$0.00,Rena L. Lepard,37.66541992,-120.99675
633,"Doctors Medical Center, Conference Center Room 3  1441 Florida Avenue, Modesto, CA, 95350",07/25/2019,6:30 PM - 8:00 PM,$0.00,Rena L. Lepard,37.66541992,-120.99675
634,"Doctors Medical Center, Conference Center Room 3  1441 Florida Avenue, Modesto, CA, 95350",08/29/2019,6:30 PM - 8:00 PM,$0.00,Rena L. Lepard,37.66541992,-120.99675
635,"Doctors Medical Center, Conference Center Room 3  1441 Florida Avenue, Modesto, CA, 95350",09/26/2019,6:30 PM - 8:00 PM,$0.00,Rena L. Lepard,37.66541992,-120.99675
636,"Doctors Medical Center, Conference Center Room 3  1441 Florida Avenue, Modesto, CA, 95350",10/24/2019,6:30 PM - 8:00 PM,$0.00,Rena L. Lepard,37.66541992,-120.99675
637,"Doctors Medical Center, Conference Center Room 3  1441 Florida Avenue, Modesto, CA, 95350",11/21/2019,6:30 PM - 8:00 PM,$0.00,Rena L. Lepard,37.66541992,-120.99675
638,"Doctors Medical Center, Conference Center Room 3  1441 Florida Avenue, Modesto, CA, 95350",12/26/2019,6:30 PM - 8:00 PM,$0.00,Rena L. Lepard,37.66541992,-120.99675
639,"Riverside Community Hospital - DeAnza Surgery Center Building  4444 Magnolia Ave, Riverside, CA, 92501",08/15/2019,12:00 PM - 1:00 PM,$0.00,Wendy A. McEuen,33.97588736,-117.3801181
640,"Riverside Community Hospital - DeAnza Surgery Center Building  4444 Magnolia Ave, Riverside, CA, 92501",11/14/2019,12:00 PM - 1:00 PM,$0.00,Wendy A. McEuen,33.97588736,-117.3801181
641,"Lukens Room   6401 Coyle  Ave  , Carmicheal , CA, 95608",07/12/19,11:00 AM - 1:00 PM,$0.00,ASHWINI  CHAND-KUMAR,38.668689,-121.3148745
642,"Lukens Room   6401 Coyle  Ave  , Carmicheal , CA, 95608",05/10/19,11:00 AM - 1:00 PM,$0.00,ASHWINI  CHAND-KUMAR,38.668689,-121.3148745
643,"Lukens Room   6401 Coyle  Ave  , Carmicheal , CA, 95608",09/13/2019,11:00 AM - 1:00 PM,$0.00,ASHWINI  CHAND-KUMAR,38.668689,-121.3148745
644,"Lukens Room   6401 Coyle  Ave  , Carmicheal , CA, 95608",11/08/19,11:00 AM - 1:00 PM,$0.00,ASHWINI  CHAND-KUMAR,38.668689,-121.3148745
645,"Spectrum Health Healthier Communities  665 Seward Ave, Grand Rapids, MI, 49504",06/13/2019,6:00 PM - 7:00 PM,$0.00,Meaghan R. Crawley,42.9727763,-85.6842952
646,"Spectrum Health Healthier Communities  665 Seward Ave, Grand Rapids, MI, 49504",08/21/2019,6:00 PM - 7:00 PM,$0.00,Meaghan R. Crawley,42.9727763,-85.6842952
647,"St. Joseph Mercy Ann Arbor Hospital Administration Building Room 2B45  5305 Elliot Drive, Ann Arbor, MI, 48197",07/26/2019,12:00 PM - 1:00 PM,$0.00,Matthew Budd,42.26208034,-83.65712405
648,"St. Joseph Mercy Ann Arbor Hospital Administration Building Room 2B45  5305 Elliot Drive, Ann Arbor, MI, 48197",06/25/2019,5:30 PM - 6:30 PM,$0.00,Matthew Budd,42.26208034,-83.65712405
649,"St. Joseph Mercy Ann Arbor Hospital Administration Building Room 2B45  5305 Elliot Drive, Ann Arbor, MI, 48197",05/16/2019,5:30 PM - 6:30 PM,$0.00,Matthew Budd,42.26208034,-83.65712405
650,"Mercy Hospital - Heart Center, Lower Level Conference Room  4050 Coon Rapids Blvd, Coon Rapids, MN, 55433",05/30/2019,8:00 AM - 9:00 AM,$0.00,Tammy Gallagher,45.1641072,-93.31681818
651,"Mercy Hospital - Classroom B  4050 Coon Rapids Blvd, Coon Rapids, MN, 55433",06/27/2019,12:00 PM - 1:00 PM,$0.00,Tammy Gallagher,45.18423344,-93.36935403
652,"Ctccc  405 hwy 71 e, Clarissa, MN, 56440",05/09/19,2:00 PM - 1:00 PM,$0.00,Brian D. Yates,46.12897498,-94.94276495
653,"Mayo Clinic  Gonda Building 5-160    200 First Street SW, Rochester, MN, 55905",05/08/19,7:30 AM - 8:30 AM,$0.00,Gwen D. Meyer,44.02237995,-92.46699998
654,"Mayo Clinic  Alfred 5-416  Saint Marys Hospital    200 First Street SW, Rochester, MN, 55905",06/19/2019,12:00 PM - 1:00 PM,$0.00,Gwen D. Meyer,44.02237995,-92.46699998
655,"Mayo Clinic  Siebens Building 4-02   200 First Street SW, Rochester, MN, 55905",07/10/19,12:00 PM - 1:00 PM,$0.00,Gwen D. Meyer,44.02237995,-92.46699998
656,"Mayo Clinic  Domatilla - MN - 144   Saint Marys Hospital    200 First Street SW, Rochester, MN, 55905",08/07/19,7:30 AM - 8:30 AM,$0.00,Gwen D. Meyer,44.02237995,-92.46699998
657,"Mayo Clinic  Gonda Building 17-104    200 First Street SW, Rochester, MN, 55905",09/18/2019,12:00 PM - 1:00 PM,$0.00,Gwen D. Meyer,44.02237995,-92.46699998
658,"Mayo Clinic  Joseph 1-242  Saint Marys Hospital    200 First Street SW, Rochester, MN, 55905",10/09/19,12:00 PM - 1:00 PM,$0.00,Gwen D. Meyer,44.02237995,-92.46699998
659,"Mayo Clinic  Gonda Building 5-160    200 First Street SW, Rochester, MN, 55905",11/05/19,7:30 AM - 8:30 AM,$0.00,Gwen D. Meyer,44.02237995,-92.46699998
660,"Mayo Clinic  Domatill - MN-144 Saint Marys Hospital   200 First Street SW, Rochester, MN, 55905",12/04/19,7:30 AM - 8:30 AM,$0.00,Gwen D. Meyer,44.02237995,-92.46699998
661,"Saint Luke's Hospital of Kansas City-Wagstaff Room  4401 Wornall Road , Kansas City, MO, 64111",05/23/2019,5:00 PM - 6:30 PM,$0.00,Jessica  A. Giacone,39.04665,-94.59012
662,"Saint Luke's Hospital of Kansas City-Wagstaff Room  4401 Wornall Road , Kansas City, MO, 64111",06/27/2019,5:00 PM - 6:30 PM,$0.00,Jessica  A. Giacone,39.04665,-94.59012
663,"Saint Luke's Hospital of Kansas City-Hartzler Room  4401 Wornall Road , Kansas City, MO, 64111",07/25/2019,5:00 PM - 6:30 PM,$0.00,Jessica  A. Giacone,39.04665,-94.59012
664,"Saint Luke's Hospital of Kansas City-Wagstaff Room  4401 Wornall Road , Kansas City, MO, 64111",08/22/2019,5:00 PM - 6:30 PM,$0.00,Jessica  A. Giacone,39.04665,-94.59012
665,"Saint Luke's Hospital of Kansas City-Wagstaff Room  4401 Wornall Road , Kansas City, MO, 64111",09/19/2019,5:00 PM - 6:30 PM,$0.00,Jessica  A. Giacone,39.04665,-94.59012
666,"Big Cedar Lodge  190 Top of the Rock Road, Ridgedale, MO, 65739",10/02/19,1:00 PM - 2:00 PM,$0.00,Jessica  A. Giacone,36.53171992,-93.24899997
667,"Big Cedar Lodge  190 Top of the Rock Road, Ridgedale, MO, 65739",10/02/19,3:00 PM - 4:00 PM,$0.00,Jessica  A. Giacone,36.53171992,-93.24899997
668,"Saint Luke's Hospital of Kansas City-Wagstaff Room  4401 Wornall Road , Kansas City, MO, 64111",10/24/2019,5:00 PM - 6:30 PM,$0.00,Jessica  A. Giacone,39.04665,-94.59012
669,"Saint Luke's Hospital of Kansas City-Wagstaff Room  4401 Wornall Road , Kansas City, MO, 64111",12/19/2019,5:00 PM - 6:30 PM,$0.00,Jessica  A. Giacone,39.04665,-94.59012
670,"SSM Health St. Joseph Hospital Lake St. Louis Koenig Building- Community Resource Room   400 Medical Plaza, Lake St. Louis, MO, 63367",05/28/2019,6:30 PM - 7:30 PM,$0.00,Sarah L. Brown,38.80322376,-90.7774531
671,"SSM Health St. Joseph Hospital Lake St. Louis Koenig Building- Community Resource Room   400 Medical Plaza, Lake St. Louis, MO, 63367",06/25/2019,6:30 PM - 7:30 PM,$0.00,Sarah L. Brown,38.80322376,-90.7774531
672,"SSM Health St. Joseph Hospital Lake St. Louis Koenig Building- Community Resource Room   400 Medical Plaza, Lake St. Louis, MO, 63367",07/30/2019,6:30 PM - 7:30 PM,$0.00,Sarah L. Brown,38.80322376,-90.7774531
673,"SSM Health St. Joseph Hospital Lake St. Louis Koenig Building- Community Resource Room   400 Medical Plaza, Lake St. Louis, MO, 63367",08/27/2019,6:30 PM - 7:30 PM,$0.00,Sarah L. Brown,38.80322376,-90.7774531
674,"SSM Health St. Joseph Hospital Lake St. Louis Koenig Building- Community Resource Room   400 Medical Plaza, Lake St. Louis, MO, 63367",09/24/2019,6:30 PM - 7:30 PM,$0.00,Sarah L. Brown,38.80322376,-90.7774531
675,"SSM Health St. Joseph Hospital Lake St. Louis Koenig Building- Community Resource Room   400 Medical Plaza, Lake St. Louis, MO, 63367",10/29/2019,6:30 PM - 7:30 PM,$0.00,Sarah L. Brown,38.80322376,-90.7774531
676,"Mercy Hospital St. Louis- Anheuser-Busch Classroom  615 S. New Ballas Rd., St. Louis, MO, 63141",08/14/2019,5:00 PM - 6:00 PM,$0.00,Virginia Siburt,38.64436,-90.44661
677,"Mercy Hospital St. Louis- Anheuser-Busch Classroom  615 S. New Ballas Rd., St. Louis, MO, 63141",10/17/2019,5:00 PM - 6:00 PM,$0.00,Virginia Siburt,38.64436,-90.44661
678,"Mercy Hospital St. Louis- Anheuser-Busch Classroom  615 S. New Ballas Rd., St. Louis, MO, 63141",11/18/2019,5:00 PM - 6:00 PM,$0.00,Virginia Siburt,38.64436,-90.44661
679,"Mercy Hospital St. Louis- Anheuser-Busch Classroom  615 S. New Ballas Rd., St. Louis, MO, 63141",12/11/19,5:00 PM - 6:00 PM,$0.00,Virginia Siburt,38.64436,-90.44661
680,"Clayton Avenue Building  4353 Clayton Avenue, St. Louis, MO, 63110",09/07/19,10:00 AM - 11:00 AM,$0.00,Rita Gersman,38.63292946,-90.25472289
681,"Cass Regional  2800 E. Rock Haven Rd, Harrisonville, MO, 64701",05/07/19,5:30 PM - 7:30 PM,$0.00,Paula A. McBride,38.66336745,-94.37555227
682,"Cass Regional  2800 E. Rock Haven Rd, Harrisonville, MO, 64701",06/04/19,5:30 PM - 7:30 PM,$0.00,Paula A. McBride,38.66336745,-94.37555227
683,"Mary Mother of Mercy Parish  500 Greentree Road, Glassboro, NJ, 08028",05/31/2019,7:00 PM - 8:30 PM,$0.00,Stacey A. Staman,39.7190501,-75.10477527
684,"Burlington County Emergency Services Training Center  53 Academy Dr. , Westampton, NJ, 08060",06/21/2019,9:00 AM - 11:00 AM,$0.00,Chris Sharpe,40.01939196,-74.82095588
685,"Burlington County Emergency Services Training Center  53 Academy Dr. , Westampton, NJ, 08060",06/21/2019,1:00 PM - 3:00 PM,$0.00,Chris Sharpe,40.01939196,-74.82095588
686,"Burlington County Emergency Services Training Center  53 Academy Dr. , Westampton, NJ, 08060",11/22/2019,9:00 AM - 11:00 AM,$0.00,Chris Sharpe,40.01939196,-74.82095588
687,"Burlington County Emergency Services Training Center  53 Academy Dr. , Westampton, NJ, 08060",11/22/2019,1:00 PM - 3:00 PM,$0.00,Chris Sharpe,40.01939196,-74.82095588
688,"Endeavor Emergency Squad  1309 Rancocas Rd. , Burlington , NJ, 08016",06/05/19,7:00 PM - 9:00 PM,$0.00,Chris Sharpe,40.05901772,-74.85051513
689,"Mary McLeod Bethune Life Center   140 Martin Luther King Drive, Jersey City, NJ, 07305",05/30/2019,7:00 PM - 8:00 PM,$0.00,Jennifer Jones,40.70472229,-74.08627057
690,"Mary McLeod Bethune Life Center   140 Martin Luther King Drive, Jersey City, NJ, 07305",06/27/2019,7:00 PM - 8:00 PM,$0.00,Jennifer Jones,40.70472229,-74.08627057
691,"Mary McLeod Bethune Life Center   140 Martin Luther King Drive, Jersey City, NJ, 07305",07/25/2019,7:00 PM - 8:00 PM,$0.00,Jennifer Jones,40.70472229,-74.08627057
692,"Mary McLeod Bethune Life Center   140 Martin Luther King Drive, Jersey City, NJ, 07305",08/29/2019,7:00 PM - 8:00 PM,$0.00,Jennifer Jones,40.70472229,-74.08627057
693,"Mary McLeod Bethune Life Center   140 Martin Luther King Drive, Jersey City, NJ, 07305",09/26/2019,7:00 PM - 8:00 PM,$0.00,Jennifer Jones,40.70472229,-74.08627057
694,"Mary McLeod Bethune Life Center   140 Martin Luther King Drive, Jersey City, NJ, 07305",10/24/2019,7:00 PM - 8:00 PM,$0.00,Jennifer Jones,40.70472229,-74.08627057
695,"New London Hospital  273 County Road, New London, NH, 03257",05/11/19,11:00 AM - 12:30 PM,$0.00,Pamela M. Drewniak ,43.42161177,-72.00088252
696,"New London Hospital  273 County Road, New London, NH, 03257",05/11/19,1:00 AM - 2:30 PM,$0.00,Pamela M. Drewniak ,43.42161177,-72.00088252
697,"Wimot Community Center  67 Village Road, Wilmot, NH, 03287",05/16/2019,6:00 PM - 7:30 PM,$0.00,Pamela M. Drewniak ,43.41762039,-71.89631245
698,"Sunapee Fire Deprtment  Rt 11, Sunapee, NH, 03782",05/23/2019,6:00 PM - 7:30 PM,$0.00,Pamela M. Drewniak ,43.3869726,-72.0853365
699,"Parkland Medical Center  44 Birch Street, Nutfield Conference Room 102B, Derry, NH, 03038",06/20/2019,6:00 PM - 7:00 PM,$0.00,Neil A. Moore,42.8761994,-71.3186276
700,"Dartmouth Hitchcock Medical Center-Lebanon, NH Campus Auditorium B  1 Medical Cennter Drive, Lebanon, NH, 03756",05/23/2019,4:00 PM - 5:00 PM,$0.00,Gina E. Wuertzer,43.67625006,-72.27177005
701,"Jersey Shore University Medical Center- Lance Auditorium   1945 state route 33, Neptune , NJ, 07754",05/16/2019,5:30 PM - 6:30 PM,$0.00,christine m. frugard,40.20936,-74.04259
702,"Crozer Chester Medical Center  1 Medical Center blvd, Upland, PA, 19013",05/23/2019,8:30 AM - 9:30 AM,$0.00,Loreen Evans,39.85608008,-75.36862995
703,"Crozer Chester Medical Center  1 Medical center blvd, Upland, PA, 19013",05/23/2019,6:00 PM - 7:00 PM,$0.00,Loreen Evans,39.85608008,-75.36862995
704,"CHI Health St. Francis   2620 W Faidley Ave, Grand Island, NE, 68802",05/21/2019,6:30 PM - 7:30 PM,$0.00,Kristianna Farley,40.92542,-98.3706
705,"CHI Health St. Francis   2620 W Faidley Ave, Grand Island, NE, 68802",05/17/2019,12:30 PM - 1:30 PM,$0.00,Kristianna Farley,40.92542,-98.3706
706,"CHI Health St. Francis   2620 W Faidley Ave, Grand Island, NE, 68802",05/15/2019,6:30 PM - 7:30 PM,$0.00,Kristianna Farley,40.92542,-98.3706
707,"CHI Health St. Francis   2620 W Faidley Ave, Grand Island, NE, 68802",05/21/2019,1:30 PM - 2:30 PM,$0.00,Kristianna Farley,40.92542,-98.3706
708,"CHI Health St. Francis   2620 W Faidley Ave, Grand Island, NE, 68802",05/28/2019,12:30 PM - 1:30 PM,$0.00,Kristianna Farley,40.92542,-98.3706
709,"Parkland Medical Center  44 Birch Street, Nutfield Conference Room 102B, Derry, NH, 03038",05/23/2019,12:00 PM - 1:00 PM,$0.00,Neil A. Moore,42.8761994,-71.3186276
710,"Parkland Medical Center  Nutfield Medical Building B, Room 102B, Derry, NH, 03038",05/23/2019,6:00 PM - 7:00 PM,$0.00,Neil A. Moore,42.9010969,-71.3238733
711,"University Conference Center  30 Conference Center Drive, Hershey, PA, 17033",06/18/2019,5:00 PM - 6:30 PM,$0.00,Kimberly Patil,40.22168,-76.5742
712,"University Conference Center  30 Conference Center Drive, Hershey, PA, 17033",07/11/19,5:00 PM - 6:30 PM,$0.00,Kimberly Patil,40.22168,-76.5742
713,"University Conference Center  30 Conference Center Drive, Hershey, PA, 17033",08/21/2019,5:00 PM - 6:30 PM,$0.00,Kimberly Patil,40.22168,-76.5742
714,"University Conference Center  30 Conference Center Drive, Hershey, PA, 17033",09/17/2019,5:00 PM - 6:30 PM,$0.00,Kimberly Patil,40.22168,-76.5742
715,"University Conferenc Center   30 Conference Center Drive, Hershey , PA, 17033",10/30/2019,5:00 PM - 6:30 PM,$0.00,Kimberly Patil,40.22168,-76.5742
716,"University Conference Center  30 Conference Center Drive, Hershey, PA, 17033",11/16/2019,9:00 AM - 9:30 AM,$0.00,Kimberly Patil,40.22168,-76.5742
717,"University Conference Center  30 Conference Center Street, Hershey , PA, 17033",05/22/2019,5:00 PM - 6:30 PM,$0.00,Kimberly Patil,40.22168,-76.5742
718,"Bucks County Public Safety/Police Training Center  1760 S. Easton Rd., Doylestown, PA, 18901",05/04/19,9:00 AM - 10:30 AM,$0.00,Meg B. Ashton,40.27733731,-75.12712424
719,"Bucks County Public Safety/Police Training Center  1760 S. Easton Rd., Doylestown, PA, 18901",05/04/19,10:30 AM - 12:00 PM,$0.00,Meg B. Ashton,40.27733731,-75.12712424
720,"Paoli Hospital - Potter Room - Ground floor  255 W. Lancaster Avenue, Paoli, PA, 19301",05/20/2019,6:00 PM - 8:00 PM,$0.00,Lisa M. Eckenrode,40.04210489,-75.49948545
721,"Paoli Hospital - Potter Room - Ground Floor  255 W. Lancaster Avenue, Paoli, PA, 19301",06/18/2019,1:00 PM - 3:00 PM,$0.00,Lisa M. Eckenrode,40.04210489,-75.49948545
722,"Paoli Hospital - Potter Room -Ground Floor  255 W. Lancaster Avenue, Paoli, PA, 19301",08/06/19,9:30 AM - 11:30 AM,$0.00,Lisa M. Eckenrode,40.04210489,-75.49948545
723,"Geisinger Holy Spirit  503 N. 21st Street, Camp Hill, PA, 17011",05/19/2019,4:00 PM - 6:00 PM,$0.00,Sunny Goodyear,40.25329002,-76.92180995
724,"Bethany Christian Fellowship  311 South Elmira Street, Athens, PA, 18810",06/01/19,9:00 AM - 11:00 AM,$0.00,Rodney Decker,41.95881019,-76.52260265
725,"UPMC Hamot Auditorium  201 State Street, Erie, PA, 16550",05/23/2019,1:00 PM - 3:00 PM,$0.00,Amanda R. Alberico,42.13332006,-80.08718
726,"Rochester General Hospital   1425 Portland Ave, Rochester, NY, 14621",05/23/2019,11:30 AM - 1:00 PM,$0.00,Bryce Bishop,43.19280993,-77.58548007
727,"Samis Education Center B3 - The Children's Hospital at OU Medical Center  1200 North Children's Avenue, Oklahoma City, OK, 73104",06/17/2019,4:00 PM - 5:00 PM,$0.00,Lindsey Rasmussen,35.4705451,-97.507107
728,"Samis Education Center Auditorium - The Children's Hospital at OU Medical Center  1200 North Children's Avenue, Oklahoma City, OK, 73104",08/20/2019,4:00 PM - 5:00 PM,$0.00,Lindsey Rasmussen,35.4705451,-97.507107
729,"Samis Education Center Auditorium - The Children's Hospital at OU Medical Center  1200 North Children's Avenue, Oklahoma City, OK, 73104",10/21/2019,5:00 PM - 6:00 PM,$0.00,Lindsey Rasmussen,35.4705451,-97.507107
730,"Samis Education Center Auditorium - The Children's Hospital at OU Medical Center  1200 North Children's Avenue, Oklahoma City, OK, 73104",12/04/19,4:00 PM - 5:00 PM,$0.00,Lindsey Rasmussen,35.4705451,-97.507107
731,"Kettering Medical Center Trauma Program, Dining Room 3  3535 Southern Blvd., Dayton, OH, 45429",05/20/2019,7:00 PM - 8:00 PM,$0.00,Laurie Narigon,39.69680004,-84.19156006
732,"Kettering Medical Center Trauma Program, Dining Room 3  3535 Southern Blvd., Dayton, OH, 45429",06/24/2019,7:00 PM - 8:00 PM,$0.00,Laurie Narigon,39.69680004,-84.19156006
733,"Kettering Medical Center Trauma Program, Dining Room 3  3535 Southern Blvd., Dayton, OH, 45429",07/22/2019,7:00 PM - 8:00 PM,$0.00,Laurie Narigon,39.69680004,-84.19156006
734,"Kettering Medical Center Trauma Program, Dining Room 3  3535 Southern Blvd., Dayton, OH, 45429",08/26/2019,7:00 PM - 8:00 PM,$0.00,Laurie Narigon,39.69680004,-84.19156006
735,"Kettering Medical Center Trauma Program, Dining Room 3  3535 Southern Blvd., Dayton, OH, 45429",09/23/2019,7:00 PM - 8:00 PM,$0.00,Laurie Narigon,39.69680004,-84.19156006
736,"Kettering Medical Center Trauma Program, Dining Room 3  3535 Southern Blvd., Dayton, OH, 45429",10/28/2019,7:00 PM - 8:00 PM,$0.00,Laurie Narigon,39.69680004,-84.19156006
737,"Kettering Medical Center Trauma Program, Dining Room 3  3535 Southern Blvd., Dayton, OH, 45429",11/25/2019,7:00 PM - 8:00 PM,$0.00,Laurie Narigon,39.69680004,-84.19156006
738,"Years Ahead Health Center  6661 Clyo Rd., Dayton, OH, 45459",09/12/19,2:00 PM - 3:00 PM,$0.00,Laurie Narigon,39.64861332,-84.13475657
739,"Years Ahead Health Center  6661 Clyo Rd., Dayton, OH, 45459",12/09/19,9:00 AM - 10:00 AM,$0.00,Laurie Narigon,39.64861332,-84.13475657
740,"Community Stop The Bleed at West Chester Hospital  7700 University Drive, West Chester, OH, 45069",06/20/2019,7:00 PM - 9:00 PM,$0.00,Brian J. Gavitt,39.35831995,-84.36730006
741,"Community Stop The Bleed at West Chester Hospital  7700 University Drive, West Chester, OH, 45069",08/15/2019,7:00 PM - 9:00 PM,$0.00,Brian J. Gavitt,39.35831995,-84.36730006
